index,status,returncode,duration_sec,quantization,max_frames,resize_max_side,fps,out_dir,log_file,error_type,error_excerpt,ep_000_frames,ep_000_label,ep_000_reward_last,ep_000_reward_mean,ep_000_success_prob_last,ep_001_frames,ep_001_label,ep_001_reward_last,ep_001_reward_mean,ep_001_success_prob_last,ep_002_frames,ep_002_label,ep_002_reward_last,ep_002_reward_mean,ep_002_success_prob_last,ep_003_frames,ep_003_label,ep_003_reward_last,ep_003_reward_mean,ep_003_success_prob_last,expected_failure_reward_mean,expected_success_reward_mean,pairwise_label_accuracy,success_failure_margin
59,ok,0,43.317,True,13,168,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps1p0.log,,,5,success,0.432542,0.2902413010597229,0.00071,7,failure,0.34851,0.37706825137138367,0.000687,3,success,0.399876,0.2737255394458771,0.000854,7,failure,0.637827,0.3643207550048828,0.007812,0.370695,0.281983,0.0,-0.088712
60,ok,0,41.946,True,13,168,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps1p25.log,,,6,success,0.55278,0.3250114321708679,0.002319,8,failure,0.461575,0.48929229378700256,0.022583,4,success,0.483849,0.3123700022697449,0.001205,8,failure,0.714713,0.45618024468421936,0.185547,0.472736,0.318691,0.0,-0.154045
61,ok,0,43.575,True,13,168,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps1p5.log,,,7,success,0.626816,0.3490874469280243,0.006287,10,failure,0.384062,0.512401819229126,0.001167,5,success,0.582287,0.34651875495910645,0.004333,10,failure,0.576734,0.4112827777862549,0.009155,0.461842,0.347803,0.0,-0.114039
62,ok,0,42.639,True,13,168,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps1p75.log,,,8,success,0.64671,0.37337711453437805,0.037354,12,failure,0.343383,0.5570287704467773,0.000938,6,success,0.662092,0.37612488865852356,0.014038,12,failure,0.497422,0.4132005274295807,0.004333,0.485115,0.374751,0.0,-0.110364
63,ok,0,42.646,True,13,168,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize168_fps2p0.log,,,9,success,0.648787,0.37490546703338623,0.027588,13,failure,0.328609,0.5544283986091614,0.000938,6,success,0.662092,0.37612488865852356,0.014038,13,failure,0.552572,0.4244486391544342,0.0065,0.489439,0.375515,0.0,-0.113924
64,ok,0,43.296,True,13,224,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps0p5.log,,,2,success,0.312673,0.19506306946277618,0.001457,3,failure,0.289437,0.19839544594287872,0.000404,2,success,0.301013,0.19021543860435486,0.001282,3,failure,0.304768,0.20233853161334991,0.000404,0.200367,0.192639,0.0,-0.007728
65,ok,0,41.959,True,13,224,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps0p75.log,,,4,success,0.457494,0.25604045391082764,0.001099,5,failure,0.534623,0.4028860032558441,0.003479,2,success,0.301013,0.19021543860435486,0.001282,5,failure,0.354736,0.25535517930984497,0.000587,0.329121,0.223128,0.25,-0.105993
66,ok,0,41.716,True,13,224,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps1p0.log,,,5,success,0.573058,0.28779083490371704,0.004211,7,failure,0.654227,0.4736122190952301,0.009155,3,success,0.412744,0.24130648374557495,0.001701,7,failure,0.417191,0.32814788818359375,0.001328,0.40088,0.264549,0.0,-0.136331
67,ok,0,42.276,True,13,224,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps1p25.log,,,6,success,0.674129,0.32708466053009033,0.019409,8,failure,0.68349,0.5547264218330383,0.211914,4,success,0.496053,0.28036168217658997,0.002121,8,failure,0.401881,0.33001258969306946,0.006683,0.44237,0.303723,0.0,-0.138647
68,ok,0,43.636,True,13,224,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps1p5.log,,,7,success,0.723587,0.33490094542503357,0.046143,10,failure,0.711997,0.5712991952896118,0.043945,5,success,0.691189,0.3475865125656128,0.059326,10,failure,0.466039,0.38567906618118286,0.003601,0.478489,0.341244,0.0,-0.137245
69,ok,0,42.36,True,13,224,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps1p75.log,,,8,success,0.750868,0.36316415667533875,0.550781,12,failure,0.646872,0.6061742901802063,0.022339,6,success,0.726555,0.3767636716365814,0.101074,12,failure,0.510251,0.44171270728111267,0.004608,0.523943,0.369964,0.0,-0.153979
70,ok,0,42.694,True,13,224,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize224_fps2p0.log,,,9,success,0.776869,0.3578537404537201,0.433594,13,failure,0.626089,0.6095354557037354,0.018311,6,success,0.726555,0.3767636716365814,0.101074,13,failure,0.420449,0.375313401222229,0.002319,0.492424,0.367309,0.25,-0.125115
71,ok,0,42.095,True,13,280,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps0p5.log,,,2,success,0.281393,0.1822652667760849,0.001068,3,failure,0.316344,0.22887592017650604,0.000431,2,success,0.304032,0.19549909234046936,0.001205,3,failure,0.277401,0.18132241070270538,0.00038,0.205099,0.188882,0.5,-0.016217
72,ok,0,41.977,True,13,280,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps0p75.log,,,4,success,0.467739,0.2627558410167694,0.001282,5,failure,0.634168,0.44517430663108826,0.010681,2,success,0.304032,0.19549909234046936,0.001205,5,failure,0.332464,0.24457256495952606,0.000587,0.344873,0.229127,0.25,-0.115746
73,ok,0,42.237,True,13,280,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps1p0.log,,,5,success,0.574036,0.29481181502342224,0.004913,7,failure,0.703205,0.48381808400154114,0.012451,3,success,0.415505,0.2399819940328598,0.001366,7,failure,0.315367,0.2780523896217346,0.000854,0.380935,0.267397,0.25,-0.113538
74,ok,0,42.937,True,13,280,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps1p25.log,,,6,success,0.669422,0.33508798480033875,0.020996,8,failure,0.693386,0.5314310789108276,0.302734,4,success,0.526712,0.2895650267601013,0.003082,8,failure,0.264128,0.282916784286499,0.002548,0.407174,0.312327,0.5,-0.094847
75,ok,0,42.596,True,13,280,1.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps1p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps1p5.log,,,7,success,0.709831,0.33978700637817383,0.035156,10,failure,0.618832,0.5503705143928528,0.019775,5,success,0.670655,0.3342150151729584,0.041992,10,failure,0.309528,0.30471640825271606,0.001755,0.427543,0.337001,0.5,-0.090542
76,ok,0,42.841,True,13,280,1.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps1p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps1p75.log,,,8,success,0.738154,0.36903810501098633,0.416016,12,failure,0.494253,0.5740353465080261,0.005737,6,success,0.748906,0.3805553913116455,0.255859,12,failure,0.293145,0.3217039406299591,0.001503,0.44787,0.374797,0.5,-0.073073
77,ok,0,43.96,True,13,280,2.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps2p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize280_fps2p0.log,,,9,success,0.731895,0.3698963522911072,0.123535,13,failure,0.470738,0.5823131203651428,0.004761,6,success,0.748906,0.3805553913116455,0.255859,13,failure,0.338453,0.3590405583381653,0.001457,0.470677,0.375226,0.5,-0.095451
78,ok,0,42.555,True,13,336,0.5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize336_fps0p5,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize336_fps0p5.log,,,2,success,0.324736,0.20430034399032593,0.001648,3,failure,0.314396,0.21420641243457794,0.000572,2,success,0.343664,0.20991744101047516,0.002472,3,failure,0.283822,0.1789545863866806,0.000444,0.19658,0.207109,0.5,0.010529
79,ok,0,43.108,True,13,336,0.75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize336_fps0p75,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize336_fps0p75.log,,,4,success,0.468859,0.25835591554641724,0.001457,5,failure,0.58595,0.4117759168148041,0.009155,2,success,0.343664,0.20991744101047516,0.002472,5,failure,0.372811,0.2522309422492981,0.000687,0.332003,0.234137,0.25,-0.097866
80,ok,0,42.56,True,13,336,1.0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize336_fps1p0,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize336_fps1p0.log,,,5,success,0.594837,0.30310291051864624,0.010681,7,failure,0.617169,0.4605274498462677,0.006287,3,success,0.451881,0.24535013735294342,0.00193,7,failure,0.432362,0.3195808231830597,0.001648,0.390054,0.274227,0.0,-0.115827
81,ok,0,42.513,True,13,336,1.25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize336_fps1p25,/home/czhang30/robometer/debug_tools/inference_sweep/runs/qtrue_mf13_resize336_fps1p25.log,,,6,success,0.682695,0.34202876687049866,0.031738,8,failure,0.687924,0.5439968705177307,0.279297,4,success,0.583848,0.29978621006011963,0.0065,8,failure,0.427766,0.35711944103240967,0.01001,0.450558,0.320907,0.0,-0.129651
